Date,Close,Open,High,Low,Volume,Change,Stock,Sector,Sentiment,News_Count,Sentiment_Impact,Sentiment_Rolling,News_Exposure,Returns,Volatility
2025-04-16,1413.1,1425.0,1427.5,1396.8,12020000.0,-0.9,INFY,IT,0,0.0,0.0,0.0,0.0,-0.009046283309957937,0.016139989556476476
2025-04-17,1419.5,1398.0,1429.8,1378.3,14260000.0,0.45,INFY,IT,0,0.0,0.0,0.0,0.0,0.004529049607246538,0.011808997281784339
2025-04-21,1451.0,1410.0,1471.8,1410.0,15650000.0,2.22,INFY,IT,0,0.0,0.0,0.0,0.0,0.022190912293061027,0.011454578026908484
2025-04-22,1422.8,1440.0,1440.0,1419.3,9400000.0,-1.94,INFY,IT,0,0.0,0.0,0.0,0.0,-0.019434872501722933,0.016511003515564473
2025-04-23,1474.9,1446.0,1487.8,1439.6,11140000.0,3.66,INFY,IT,0,0.0,0.0,0.0,0.0,0.036617936463311906,0.02275067669427769
2025-04-24,1471.4,1469.9,1482.9,1461.5,7110000.0,-0.24,INFY,IT,0,0.0,0.0,0.0,0.0,-0.0023730422401518902,0.021749826667594795
2025-04-25,1480.2,1475.5,1501.7,1463.5,8330000.0,0.6,INFY,IT,0,0.0,0.0,0.0,0.0,0.005980698654342698,0.021696428651275024
2025-04-28,1482.1,1480.2,1489.6,1465.3,5890000.0,0.13,INFY,IT,0,0.0,0.0,0.0,0.0,0.0012836103229292295,0.02039718158324156
2025-04-29,1497.5,1482.0,1509.8,1474.1,8060000.000000001,1.04,INFY,IT,0,0.0,0.0,0.0,0.0,0.010390661898657338,0.01543670680060482
2025-04-30,1500.1,1496.8,1508.8,1482.6,7700000.0,0.17,INFY,IT,0,0.0,0.0,0.0,0.0,0.001736227045075145,0.004901646555430308
2025-05-02,1506.8,1499.7,1523.2,1496.2,8730000.0,0.45,INFY,IT,0,0.0,0.0,0.0,0.0,0.004466368908739415,0.0036914937058480785
2025-05-05,1508.6,1515.0,1523.0,1502.8,4280000.0,0.12,INFY,IT,0,0.0,0.0,0.0,0.0,0.0011945845500398455,0.003913419737575886
2025-05-06,1511.5,1506.0,1515.6,1499.1,4270000.0,0.19,INFY,IT,0,0.0,0.0,0.0,0.0,0.001922312077422772,0.003819459003538278
2025-05-07,1508.3,1500.0,1518.8,1496.6,5690000.0,-0.21,INFY,IT,0,0.0,0.0,0.0,0.0,-0.0021171022163414266,0.00235544517829752
2025-05-08,1511.4,1508.0,1516.5,1501.2,8420000.0,0.21,INFY,IT,0,0.0,0.0,0.0,0.0,0.0020552940396474373,0.0023697393538543625
2025-05-09,1507.6,1500.7,1511.4,1494.1,4480000.0,-0.25,INFY,IT,0,0.0,0.0,0.0,0.0,-0.0025142252216489025,0.002241176767498651
2025-05-12,1626.9,1537.0,1632.0,1532.0,11370000.0,7.91,INFY,IT,0,0.0,0.0,0.0,0.0,0.07913239586097132,0.03552773061552356
2025-05-13,1568.6,1609.0,1612.2,1564.6,12850000.0,-3.58,INFY,IT,0,0.0,0.0,0.0,0.0,-0.03583502366463842,0.042513136772330595
2025-05-14,1592.4,1574.0,1595.0,1569.5,4870000.0,1.52,INFY,IT,0,0.0,0.0,0.0,0.0,0.015172765523396858,0.042171623618947364
2025-05-15,1613.0,1589.8,1618.6,1571.0,11150000.0,1.29,INFY,IT,0,0.0,0.0,0.0,0.0,0.012936448128610945,0.04183521052139104
2025-05-16,1589.9,1612.6,1612.6,1581.5,4580000.0,-1.43,INFY,IT,0,0.0,0.0,0.0,0.0,-0.014321140731556103,0.04329259452427065
2025-05-19,1559.8,1576.5,1585.0,1555.7,8860000.0,-1.89,INFY,IT,0,0.0,0.0,0.0,0.0,-0.018932008302409042,0.02184819453733207
2025-05-20,1560.6,1570.0,1583.5,1558.0,7140000.0,0.05,INFY,IT,0,0.0,0.0,0.0,0.0,0.0005128862674701473,0.01546814665022078
2025-05-21,1568.5,1567.9,1571.0,1552.1,4160000.0,0.51,INFY,IT,0,0.0,0.0,0.0,0.0,0.0050621555811867225,0.013353771653567416
2025-05-22,1547.5,1555.5,1560.8,1540.0,6160000.0,-1.34,INFY,IT,0,0.0,0.0,0.0,0.0,-0.013388587822760645,0.01038465307289617
2025-05-23,1564.8,1550.0,1587.2,1550.0,5040000.0,1.12,INFY,IT,0,0.0,0.0,0.0,0.0,0.011179321486268101,0.012649895275644371
2025-05-26,1580.5,1566.6,1583.8,1562.7,3170000.0,1.0,INFY,IT,0,0.0,0.0,0.0,0.0,0.010033231083844685,0.009935781733996318
2025-05-27,1570.1,1579.9,1582.9,1556.4,7780000.0,-0.66,INFY,IT,0,0.0,0.0,0.0,0.0,-0.0065801961404619025,0.010791995913232107
2025-05-28,1571.8,1581.0,1587.7,1570.0,3620000.0,0.11,INFY,IT,0,0.0,0.0,0.0,0.0,0.001082733583848139,0.010586382875359028
2025-05-29,1585.6,1589.0,1608.9,1576.6,8610000.0,0.88,INFY,IT,0,0.0,0.0,0.0,0.0,0.008779742969843518,0.00753655700860568
2025-05-30,1562.7,1571.0,1572.0,1555.1,13150000.0,-1.44,INFY,IT,0,0.0,0.0,0.0,0.0,-0.014442482341069596,0.010374875774850901
2025-06-02,1553.8,1560.0,1560.0,1539.0,4370000.0,-0.57,INFY,IT,0,0.0,0.0,0.0,0.0,-0.00569527100531142,0.008742928489829235
2025-06-03,1543.0,1559.0,1567.3,1535.6,6850000.0,-0.7,INFY,IT,0,0.0,0.0,0.0,0.0,-0.006950701505985313,0.008778425148940219
2025-06-04,1551.2,1543.0,1557.3,1541.4,4550000.0,0.53,INFY,IT,0,0.0,0.0,0.0,0.0,0.005314322747893785,0.009498535972851581
2025-06-05,1554.3,1547.9,1567.7,1541.6,6950000.0,0.2,INFY,IT,0,0.0,0.0,0.0,0.0,0.0019984528107270805,0.00779990386192399
2025-06-06,1563.8,1554.7,1568.9,1543.1,3960000.0,0.61,INFY,IT,0,0.0,0.0,0.0,0.0,0.006112076175770476,0.006128220536263381
2025-06-09,1572.9,1578.0,1588.0,1571.0,2900000.0,0.58,INFY,IT,0,0.0,0.0,0.0,0.0,0.005819158460161233,0.005512328999415732
2025-06-10,1596.0,1584.0,1607.5,1577.5,8590000.0,1.47,INFY,IT,0,0.0,0.0,0.0,0.0,0.014686248331108098,0.004714056681556591
2025-06-11,1631.1,1590.1,1634.6,1590.1,10600000.0,2.2,INFY,IT,0,0.0,0.0,0.0,0.0,0.021992481203007452,0.008098250422887887
2025-06-12,1608.6,1617.0,1628.0,1598.1,10480000.0,-1.38,INFY,IT,0,0.0,0.0,0.0,0.0,-0.013794371896266311,0.01340181706717572
2025-06-13,1602.0,1576.0,1609.0,1570.2,6970000.0,-0.41,INFY,IT,0,0.0,0.0,0.0,0.0,-0.0041029466616933075,0.0143116996605493
2025-06-16,1623.8,1600.0,1634.8,1597.1,5590000.0,1.36,INFY,IT,0,0.0,0.0,0.0,0.0,0.013607990012484361,0.014847867858114355
2025-06-17,1639.9,1620.7,1647.4,1615.6,7620000.0,0.99,INFY,IT,0,0.0,0.0,0.0,0.0,0.009915014164306069,0.014332832650285194
2025-06-18,1632.9,1621.0,1644.7,1621.0,5630000.0,-0.43,INFY,IT,0,0.0,0.0,0.0,0.0,-0.004268552960546401,0.011274483890028192
2025-06-19,1618.4,1623.9,1630.0,1611.5,5150000.0,-0.89,INFY,IT,0,0.0,0.0,0.0,0.0,-0.00887990691407925,0.009868203650536839
2025-06-20,1622.9,1619.0,1630.7,1608.9,9200000.0,0.28,INFY,IT,0,0.0,0.0,0.0,0.0,0.0027805239742955123,0.009403168861319212
2025-06-23,1584.0,1601.0,1601.0,1575.4,7940000.0,-2.4,INFY,IT,0,0.0,0.0,0.0,0.0,-0.023969437426828555,0.01282922168111244
2025-06-24,1581.6,1601.0,1609.0,1576.6,8080000.0,-0.15,INFY,IT,0,0.0,0.0,0.0,0.0,-0.0015151515151515804,0.010302348177844678
2025-06-25,1614.9,1590.0,1619.9,1585.1,7810000.0,2.11,INFY,IT,0,0.0,0.0,0.0,0.0,0.021054628224582927,0.016466159457748968
2025-06-26,1616.0,1608.8,1624.0,1606.6,6520000.0,0.07,INFY,IT,0,0.0,0.0,0.0,0.0,0.0006811567279707553,0.016032270263207214
2025-06-27,1608.0,1619.0,1629.6,1602.4,8910000.0,-0.5,INFY,IT,0,0.0,0.0,0.0,0.0,-0.004950495049504955,0.016046516750664333
2025-06-30,1601.8,1615.0,1615.0,1594.1,6290000.0,-0.39,INFY,IT,0,0.0,0.0,0.0,0.0,-0.0038557213930348055,0.010716497024525904
2025-07-01,1606.8,1609.0,1617.7,1600.5,4180000.0,0.31,INFY,IT,0,0.0,0.0,0.0,0.0,0.0031214883256336368,0.010504186512031449
2025-07-02,1610.5,1618.0,1649.0,1603.4,8650000.0,0.23,INFY,IT,0,0.0,0.0,0.0,0.0,0.0023027134677620076,0.0036546277226123802
2025-07-03,1618.7,1618.5,1632.4,1615.0,5260000.0,0.51,INFY,IT,0,0.0,0.0,0.0,0.0,0.0050915864638312325,0.004465419715388343
2025-07-04,1640.7,1625.0,1643.4,1612.3,4410000.0,1.36,INFY,IT,0,0.0,0.0,0.0,0.0,0.013591153394699518,0.006295515965043695
2025-07-07,1627.0,1640.0,1644.0,1623.0,3290000.0,-0.84,INFY,IT,0,0.0,0.0,0.0,0.0,-0.008350094471871738,0.007838340275158161
2025-07-08,1638.7,1628.0,1646.2,1621.5,4590000.0,0.72,INFY,IT,0,0.0,0.0,0.0,0.0,0.00719114935464038,0.00804308420024102
2025-07-09,1633.7,1637.8,1638.0,1623.6,4580000.0,-0.31,INFY,IT,0,0.0,0.0,0.0,0.0,-0.003051199121254622,0.00865302001222879
2025-07-10,1615.8,1638.9,1638.9,1607.1,5330000.0,-1.1,INFY,IT,0,0.0,0.0,0.0,0.0,-0.010956724000734552,0.010428556932526074
2025-07-11,1594.9,1579.1,1607.1,1563.0,11390000.0,-1.29,INFY,IT,0,0.0,0.0,0.0,0.0,-0.012934769154598236,0.00806480272349795
2025-07-14,1570.3,1591.8,1591.8,1559.8,9170000.0,-1.54,INFY,IT,0,0.0,0.0,0.0,0.0,-0.015424164524421635,0.009203522035547527
2025-07-15,1585.6,1565.1,1603.6,1564.0,7610000.0,0.97,INFY,IT,0,0.0,0.0,0.0,0.0,0.009743361141183238,0.010205970235347282
2025-07-16,1607.9,1579.0,1612.0,1578.5,6220000.0,1.41,INFY,IT,0,0.0,0.0,0.0,0.0,0.014064076690212035,0.013873475304426472
2025-07-17,1583.5,1598.0,1610.0,1580.1,7370000.0,-1.52,INFY,IT,0,0.0,0.0,0.0,0.0,-0.015175073076683976,0.014580807440025913
2025-07-18,1586.1,1592.1,1599.3,1580.0,5160000.0,0.16,INFY,IT,0,0.0,0.0,0.0,0.0,0.0016419324281653491,0.013768721336841445
2025-07-21,1584.3,1580.0,1589.0,1566.8,3680000.0,-0.11,INFY,IT,0,0.0,0.0,0.0,0.0,-0.001134859088329887,0.011294823635969273
2025-07-22,1570.9,1565.0,1585.8,1565.0,8470000.0,-0.85,INFY,IT,0,0.0,0.0,0.0,0.0,-0.008457994066780161,0.011036065179214625
2025-07-23,1574.5,1576.3,1591.9,1550.0,8039999.999999999,0.23,INFY,IT,0,0.0,0.0,0.0,0.0,0.002291679928703161,0.007487363082775774
2025-07-24,1552.5,1580.0,1582.0,1548.2,14170000.0,-1.4,INFY,IT,0,0.0,0.0,0.0,0.0,-0.013972689742775435,0.0070520710977828496
2025-07-25,1515.7,1543.4,1549.5,1511.3,10850000.0,-2.37,INFY,IT,0,0.0,0.0,0.0,0.0,-0.02370370370370367,0.01037524328434922
2025-07-28,1516.0,1513.9,1519.3,1482.5,6440000.0,0.02,INFY,IT,0,0.0,0.0,0.0,0.0,0.00019792834993737074,0.010641392216178035
2025-07-29,1513.7,1512.9,1517.2,1496.1,7070000.0,-0.15,INFY,IT,0,0.0,0.0,0.0,0.0,-0.0015171503957783772,0.011127202799894858
2025-07-30,1519.0,1519.9,1521.7,1506.0,5720000.0,0.35,INFY,IT,0,0.0,0.0,0.0,0.0,0.0035013542974169365,0.011398832344121899
2025-07-31,1509.0,1509.7,1527.1,1497.0,6850000.0,-0.66,INFY,IT,0,0.0,0.0,0.0,0.0,-0.006583278472679366,0.010745103649265038
2025-08-01,1469.6,1493.9,1498.7,1465.5,8700000.0,-2.61,INFY,IT,0,0.0,0.0,0.0,0.0,-0.026110006626905324,0.011763144931885091
2025-08-04,1480.5,1461.5,1482.8,1451.0,8610000.0,0.74,INFY,IT,0,0.0,0.0,0.0,0.0,0.007416984213391542,0.013097142123183372
2025-08-05,1460.3,1478.7,1478.7,1455.0,10210000.0,-1.36,INFY,IT,0,0.0,0.0,0.0,0.0,-0.013644039175954137,0.013487049647329875
2025-08-06,1436.7,1452.0,1456.1,1430.3,10570000.0,-1.62,INFY,IT,0,0.0,0.0,0.0,0.0,-0.016161062795315928,0.012456235626057657
2025-08-07,1436.9,1430.0,1442.0,1414.2,9890000.0,0.01,INFY,IT,0,0.0,0.0,0.0,0.0,0.0001392079070090535,0.013382696615857672
2025-08-08,1423.1,1425.0,1433.2,1417.1,10050000.0,-0.96,INFY,IT,0,0.0,0.0,0.0,0.0,-0.00960400862968902,0.00989553040500499
2025-08-11,1428.2,1419.9,1433.4,1414.0,6630000.0,0.36,INFY,IT,0,0.0,0.0,0.0,0.0,0.003583725669313642,0.008627551214797203
2025-08-12,1424.1,1428.2,1441.0,1421.0,9900000.0,-0.29,INFY,IT,0,0.0,0.0,0.0,0.0,-0.0028707463940625955,0.007911861752269544
2025-08-13,1426.6,1425.0,1434.0,1422.4,10320000.0,0.18,INFY,IT,0,0.0,0.0,0.0,0.0,0.0017554946984059683,0.005163155023160519
2025-08-14,1447.7,1426.2,1470.0,1426.2,12900000.0,1.48,INFY,IT,0,0.0,0.0,0.0,0.0,0.014790410766858386,0.00899221667506371
2025-08-18,1435.8,1464.7,1464.7,1429.6,7250000.0,-0.82,INFY,IT,0,0.0,0.0,0.0,0.0,-0.008219935069420536,0.008575387704568038
2025-08-19,1440.0,1432.7,1449.4,1432.7,3990000.0,0.29,INFY,IT,0,0.0,0.0,0.0,0.0,0.0029251984956122357,0.008546300657079862
2025-08-20,1496.2,1440.7,1499.0,1440.7,10410000.0,3.9,INFY,IT,0,0.0,0.0,0.0,0.0,0.03902777777777788,0.01813515283717532
2025-08-21,1496.4,1508.0,1508.0,1484.3,6570000.0,0.01,INFY,IT,0,0.0,0.0,0.0,0.0,0.00013367196898816935,0.018334138470927686
2025-08-22,1487.5,1498.1,1504.3,1486.1,5540000.0,-0.59,INFY,IT,0,0.0,0.0,0.0,0.0,-0.005947607591553106,0.019227507443901205
2025-08-25,1532.1,1506.7,1539.0,1506.7,10690000.0,3.0,INFY,IT,0,0.0,0.0,0.0,0.0,0.029983193277310916,0.019947919966401818
2025-08-26,1529.6,1523.0,1538.4,1518.6,15990000.0,-0.16,INFY,IT,0,0.0,0.0,0.0,0.0,-0.0016317472749820539,0.02062860198619727
2025-08-28,1500.1,1529.6,1529.6,1498.0,5440000.0,-1.93,INFY,IT,0,0.0,0.0,0.0,0.0,-0.019286087866108748,0.018075433729506984
2025-08-29,1469.6,1501.9,1501.9,1467.7,8170000.0,-2.03,INFY,IT,0,0.0,0.0,0.0,0.0,-0.020331977868142115,0.02039059280083667
2025-09-01,1499.4,1476.7,1503.4,1476.2,4550000.0,2.03,INFY,IT,0,0.0,0.0,0.0,0.0,0.020277626565051943,0.02281413749063418
2025-09-02,1498.7,1499.4,1512.8,1486.3,5220000.0,-0.05,INFY,IT,0,0.0,0.0,0.0,0.0,-0.00046685340802987696,0.01663940138375367
2025-09-03,1479.1,1500.0,1501.9,1473.0,4620000.0,-1.31,INFY,IT,0,0.0,0.0,0.0,0.0,-0.01307800093414302,0.016966792588714367
2025-09-04,1463.0,1484.0,1484.0,1460.1,5790000.0,-1.09,INFY,IT,0,0.0,0.0,0.0,0.0,-0.010884997633696103,0.015767145073893762
2025-09-05,1444.6,1470.0,1472.7,1433.0,5470000.0,-1.26,INFY,IT,0,0.0,0.0,0.0,0.0,-0.01257689678742313,0.01416971241797157
2025-09-08,1432.9,1451.0,1458.0,1428.3,3810000.0,-0.81,INFY,IT,0,0.0,0.0,0.0,0.0,-0.008099127786238225,0.005162398131261866
2025-09-09,1504.3,1481.0,1507.2,1472.5,13070000.0,4.98,INFY,IT,0,0.0,0.0,0.0,0.0,0.04982901807523188,0.02734426502247629
2025-09-10,1532.6,1510.1,1534.9,1509.3,7280000.0,1.88,INFY,IT,0,0.0,0.0,0.0,0.0,0.01881273682111284,0.02694490368732413
2025-09-11,1509.7,1523.9,1527.5,1506.5,8000000.0,-1.49,INFY,IT,0,0.0,0.0,0.0,0.0,-0.01494192874853184,0.027684703598675055
2025-09-12,1525.6,1537.0,1542.9,1521.1,12860000.0,1.05,INFY,IT,0,0.0,0.0,0.0,0.0,0.010531893753725763,0.02552672335607083
2025-09-15,1508.4,1525.6,1527.5,1501.2,6170000.0,-1.13,INFY,IT,0,0.0,0.0,0.0,0.0,-0.01127425275301508,0.026159330264695652
2025-09-16,1511.3,1508.4,1514.0,1503.5,8920000.0,0.19,INFY,IT,0,0.0,0.0,0.0,0.0,0.0019225669583664562,0.01426362132948961
2025-09-17,1522.4,1516.9,1526.7,1514.0,4800000.0,0.73,INFY,IT,0,0.0,0.0,0.0,0.0,0.007344670151525179,0.011299286830050354
2025-09-18,1540.6,1550.0,1555.0,1538.5,9330000.0,1.2,INFY,IT,0,0.0,0.0,0.0,0.0,0.011954808197582656,0.009416792624182104
2025-09-19,1540.2,1544.6,1551.3,1520.1,12990000.0,-0.03,INFY,IT,0,0.0,0.0,0.0,0.0,-0.00025963910164861215,0.00878865755565135
2025-09-22,1499.5,1482.7,1514.7,1482.0,15660000.0,-2.64,INFY,IT,0,0.0,0.0,0.0,0.0,-0.026425139592260782,0.014941092715297113
2025-09-23,1497.5,1493.0,1513.0,1493.0,9830000.0,-0.13,INFY,IT,0,0.0,0.0,0.0,0.0,-0.0013337779259753324,0.01484748743042659
2025-09-24,1494.6,1487.2,1496.7,1482.7,4940000.0,-0.19,INFY,IT,0,0.0,0.0,0.0,0.0,-0.0019365609348915847,0.013982130188154432
2025-09-25,1484.8,1489.0,1502.7,1476.5,9490000.0,-0.66,INFY,IT,0,0.0,0.0,0.0,0.0,-0.006556938311253813,0.010957326795901352
2025-09-26,1448.9,1475.0,1478.7,1441.2,8600000.0,-2.42,INFY,IT,0,0.0,0.0,0.0,0.0,-0.024178340517241326,0.012257931507191778
2025-09-29,1441.8,1460.0,1465.0,1436.5,10510000.0,-0.49,INFY,IT,0,0.0,0.0,0.0,0.0,-0.004900269169715088,0.00941267567529327
2025-09-30,1441.8,1443.0,1452.2,1438.1,7560000.0,0.0,INFY,IT,0,0.0,0.0,0.0,0.0,0.0,0.009656808769455103
2025-10-01,1445.8,1446.0,1449.5,1427.4,6250000.0,0.28,INFY,IT,0,0.0,0.0,0.0,0.0,0.0027743098904147168,0.010527616414620309
2025-10-03,1446.6,1439.0,1448.3,1433.2,6880000.0,0.06,INFY,IT,0,0.0,0.0,0.0,0.0,0.0005533268778530331,0.01099983219023519
2025-10-06,1476.0,1446.6,1478.8,1442.3,4630000.0,2.03,INFY,IT,0,0.0,0.0,0.0,0.0,0.020323517212774922,0.009679124696917233
2025-10-07,1458.5,1477.7,1482.9,1454.0,5570000.0,-1.19,INFY,IT,0,0.0,0.0,0.0,0.0,-0.01185636856368566,0.011552038789856769
2025-10-08,1495.0,1457.0,1498.0,1455.0,4660000.0,2.5,INFY,IT,0,0.0,0.0,0.0,0.0,0.025025711347274493,0.01513900777343066
2025-10-09,1509.3,1502.0,1514.0,1487.0,7030000.0,0.96,INFY,IT,0,0.0,0.0,0.0,0.0,0.009565217391304337,0.014927438610052449
2025-10-10,1514.9,1510.0,1521.7,1498.8,3740000.0,0.37,INFY,IT,0,0.0,0.0,0.0,0.0,0.0037103292917246566,0.01455771453888919
2025-10-13,1493.2,1497.0,1504.7,1483.4,5860000.0,-1.43,INFY,IT,0,0.0,0.0,0.0,0.0,-0.01432437784672258,0.01618584313112135
2025-10-14,1489.9,1499.0,1514.4,1486.5,5600000.0,-0.22,INFY,IT,0,0.0,0.0,0.0,0.0,-0.0022100187516742587,0.014550419993013165
2025-10-15,1474.4,1483.9,1488.6,1467.5,6990000.0,-1.04,INFY,IT,0,0.0,0.0,0.0,0.0,-0.010403382777367631,0.00982637984657513
2025-10-16,1471.5,1473.9,1474.5,1460.5,8010000.0,-0.2,INFY,IT,0,0.0,0.0,0.0,0.0,-0.001966901790558917,0.0072281832022537944
2025-10-17,1441.1,1454.9,1458.4,1434.0,16960000.0,-2.07,INFY,IT,0,0.0,0.0,0.0,0.0,-0.020659191301393154,0.008025860606080052
2025-10-20,1460.9,1453.7,1467.0,1450.0,6990000.0,1.37,INFY,IT,0,0.0,0.0,0.0,0.0,0.01373950454513917,0.012650192829261298
2025-10-21,1472.4,1478.0,1486.0,1470.0,1700000.0,0.79,INFY,IT,0,0.0,0.0,0.0,0.0,0.007871859812444315,0.013816355968990897
2025-10-23,1528.5,1510.0,1546.0,1506.0,20360000.0,3.81,INFY,IT,0,0.0,0.0,0.0,0.0,0.03810105949470244,0.02155239313104125
2025-10-24,1525.4,1539.5,1543.0,1518.0,8650000.0,-0.2,INFY,IT,0,0.0,0.0,0.0,0.0,-0.0020281321557081844,0.02155907459798198
2025-10-27,1504.5,1510.0,1515.3,1498.1,7270000.0,-1.37,INFY,IT,0,0.0,0.0,0.0,0.0,-0.013701324242821666,0.019412432984506657
2025-10-28,1500.2,1499.7,1506.5,1490.5,8210000.000000001,-0.29,INFY,IT,0,0.0,0.0,0.0,0.0,-0.0028580923894981902,0.019771655886562753
2025-10-29,1510.4,1500.2,1520.2,1496.9,4880000.0,0.68,INFY,IT,0,0.0,0.0,0.0,0.0,0.006799093454206151,0.0197449745316834
2025-10-30,1493.8,1507.0,1508.2,1489.1,5610000.0,-1.1,INFY,IT,0,0.0,0.0,0.0,0.0,-0.010990466101694962,0.008112497499742388
2025-10-31,1482.3,1490.0,1497.1,1480.7,4820000.0,-0.77,INFY,IT,0,0.0,0.0,0.0,0.0,-0.007698487079930372,0.008067022890860545
2025-11-03,1485.5,1482.3,1491.4,1474.2,5470000.0,0.22,INFY,IT,0,0.0,0.0,0.0,0.0,0.002158807258989537,0.007200981660318747
2025-11-04,1467.9,1479.7,1481.9,1462.9,8690000.0,-1.18,INFY,IT,0,0.0,0.0,0.0,0.0,-0.01184786267250082,0.008339470954554035
2025-11-06,1466.7,1478.6,1483.0,1461.9,7940000.0,-0.08,INFY,IT,0,0.0,0.0,0.0,0.0,-0.0008174943797262246,0.0062306132404865945
2025-11-07,1476.8,1470.0,1480.9,1449.1,8770000.0,0.69,INFY,IT,0,0.0,0.0,0.0,0.0,0.006886207131655997,0.007529342042722736
2025-11-10,1513.5,1490.1,1520.0,1490.0,9790000.0,2.49,INFY,IT,0,0.0,0.0,0.0,0.0,0.024851029252437762,0.013421491056236485
2025-11-11,1530.3,1525.0,1533.4,1511.1,13690000.0,1.11,INFY,IT,0,0.0,0.0,0.0,0.0,0.011100099108027672,0.013667261925358868
2025-11-12,1551.7,1540.0,1559.2,1538.1,14640000.0,1.4,INFY,IT,0,0.0,0.0,0.0,0.0,0.013984186107299346,0.00944909055085771
2025-11-13,1541.8,1557.1,1557.5,1530.3,19660000.0,-0.64,INFY,IT,0,0.0,0.0,0.0,0.0,-0.006380099245988369,0.01135342914539919
2025-11-14,1502.8,1520.0,1530.0,1488.8,9740000.0,-2.53,INFY,IT,0,0.0,0.0,0.0,0.0,-0.025295109612141653,0.019686323053715864
2025-11-17,1507.6,1496.0,1510.2,1492.5,7910000.0,0.32,INFY,IT,0,0.0,0.0,0.0,0.0,0.0031940377961139355,0.015868301805190613
2025-11-18,1486.4,1506.0,1506.0,1483.2,7530000.0,-1.41,INFY,IT,0,0.0,0.0,0.0,0.0,-0.01406208543380194,0.01517337900454103
2025-11-19,1541.1,1490.5,1543.0,1490.5,10980000.0,3.68,INFY,IT,0,0.0,0.0,0.0,0.0,0.03680032292787927,0.023644026049260938
2025-11-20,1536.5,1555.0,1555.0,1534.0,7390000.0,-0.3,INFY,IT,0,0.0,0.0,0.0,0.0,-0.002984880929206346,0.0235045613810301
2025-11-21,1545.0,1531.0,1551.5,1526.3,9190000.0,0.55,INFY,IT,0,0.0,0.0,0.0,0.0,0.0055320533680442985,0.018970406109418664
2025-11-24,1548.0,1563.6,1585.0,1541.0,19270000.0,0.19,INFY,IT,0,0.0,0.0,0.0,0.0,0.001941747572815622,0.019019896854612094
2025-11-25,1530.6,1549.0,1550.6,1525.9,8109999.999999999,-1.12,INFY,IT,0,0.0,0.0,0.0,0.0,-0.011240310077519466,0.01832555713526052
2025-11-26,1557.9,1532.1,1560.3,1532.1,7580000.0,1.78,INFY,IT,0,0.0,0.0,0.0,0.0,0.017836142689141576,0.010760828508847822
2025-11-27,1566.4,1564.0,1574.3,1552.2,7550000.0,0.55,INFY,IT,0,0.0,0.0,0.0,0.0,0.00545606264843701,0.010396689520794396
2025-11-28,1560.1,1565.0,1568.4,1557.0,4450000.0,-0.4,INFY,IT,0,0.0,0.0,0.0,0.0,-0.0040219611848826275,0.01088922454449045
2025-12-01,1564.0,1562.5,1574.0,1556.0,5340000.0,0.25,INFY,IT,0,0.0,0.0,0.0,0.0,0.002499839753862032,0.010891410830092516
2025-12-02,1561.0,1567.0,1579.9,1556.1,6340000.0,-0.19,INFY,IT,0,0.0,0.0,0.0,0.0,-0.0019181585677748858,0.00859042374651253
2025-12-03,1578.7,1555.1,1586.0,1554.1,12900000.0,1.13,INFY,IT,0,0.0,0.0,0.0,0.0,0.011338885329916781,0.006098651728838207
2025-12-04,1597.6,1568.0,1599.0,1568.0,12610000.0,1.2,INFY,IT,0,0.0,0.0,0.0,0.0,0.01197187559384294,0.00739989233334516
2025-12-05,1616.2,1610.0,1631.8,1600.0,10340000.0,1.16,INFY,IT,0,0.0,0.0,0.0,0.0,0.011642463695543448,0.006419223310261668
2025-12-08,1610.8,1617.1,1630.0,1600.2,7550000.0,-0.33,INFY,IT,0,0.0,0.0,0.0,0.0,-0.003341170647197189,0.00784124281268046
2025-12-09,1599.0,1601.2,1606.9,1582.4,6960000.0,-0.73,INFY,IT,0,0.0,0.0,0.0,0.0,-0.007325552520486722,0.009411474341644133
2025-12-10,1584.8,1608.0,1608.0,1582.8,5120000.0,-0.89,INFY,IT,0,0.0,0.0,0.0,0.0,-0.008880550343964955,0.010237869367747014
2025-12-11,1598.0,1598.0,1607.4,1580.5,5160000.0,0.83,INFY,IT,0,0.0,0.0,0.0,0.0,0.00832912670368513,0.00933510336069814
2025-12-12,1598.2,1601.4,1601.8,1582.6,4630000.0,0.01,INFY,IT,0,0.0,0.0,0.0,0.0,0.00012515644555688432,0.006864226908065019
2025-12-15,1606.8,1585.0,1610.8,1585.0,4190000.000000001,0.54,INFY,IT,0,0.0,0.0,0.0,0.0,0.005381053685395987,0.0075787456477886764
2025-12-16,1592.9,1600.0,1603.0,1585.6,5500000.0,-0.87,INFY,IT,0,0.0,0.0,0.0,0.0,-0.008650734378889635,0.007894826282039684
2025-12-17,1602.0,1587.2,1606.9,1586.0,4820000.0,0.57,INFY,IT,0,0.0,0.0,0.0,0.0,0.00571285077531547,0.006746605191455584
2025-12-18,1626.8,1610.5,1630.0,1606.7,6580000.0,1.55,INFY,IT,0,0.0,0.0,0.0,0.0,0.01548064918851444,0.008816754881975824
2025-12-19,1638.7,1650.0,1654.9,1629.8,13150000.0,0.73,INFY,IT,0,0.0,0.0,0.0,0.0,0.0073149741824440895,0.008691772196127429
